序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
10796,300364,中文在线,0.1225,1408856639.3,19.4399905448,5.5574,89436870.73,124.71,120.297,1.705721666611,7.46,-0.013841696273,44.686309965,文化传媒,2024-04-22
10797,300326,凯利泰,0.157,956259537.45,-17.9909925926,2.7484,112537303.89,628.78,-215.0501,3.98847692994,4.02,0.382497376955,51.6667377193,医疗器械,2024-04-22
10798,300058,蓝色光标,0.047,52615933748.15,43.4357291993,13.8383,116588008.53,105.36,-5887.8308,3.048415966113,1.56,0.254603148909,3.4385553997,文化传媒,2024-04-22
10799,002877,智能自控,0.31,1024312815.68,18.7606906506,-15.971,104963105.04,25.51,-25.9699,3.187493808765,10.42,0.006230473044,35.5100297167,仪器仪表,2024-04-22
10800,900946,天雁B股,0.0027,487710866.03,47.5217180012,0.5146,2851978.36,110.2592562172,-144.7628,0.711581998657,0.37,-0.035986264787,11.1274639054,交运设备,2024-04-20
10801,688607,康众医疗,0.17,273743126.41,33.8131393976,31.0376,15412206.47,373.7425516519,174.7741,9.737122357314,1.81,0.243689498921,39.6475976816,医疗器械,2024-04-20
10802,688575,亚辉龙,0.63,2053101446.48,-48.4243432042,8.1271,355014548.67,-64.92,-51.2147,4.505738008527,14.31,-0.12882213041,56.8062873556,医疗器械,2024-04-20
10803,688439,振华风光,3.053,1297124405.47,66.5384121048,-1.7382,610606050.26,101.51,52.7286,23.64477745615,13.71,-0.1617751257,74.498355152,半导体,2024-04-20
10804,688218,江苏北人,0.69,853885451.73,15.7057563576,148.4847,81805855.07,156.91,565.9795,7.948855824063,9.1,0.43581532604,22.9528933972,专用设备,2024-04-20
10805,688146,中船特气,0.67,1616279413.69,-17.3876471667,4.6358,334859162.65,-12.55,11.5263,10.034758137987,7.86,0.996127052805,36.811515845,电子化学品,2024-04-20
10806,688092,爱科科技,1.29,384000567.04,29.2715519448,37.0955,75295080.73,65.9,7.1806,10.074824604425,13.32,1.37982190968,43.8199591936,专用设备,2024-04-20
10807,688061,灿瑞科技,0.08,454574179.68,-23.3693066366,35.4188,9593339.8,-92.9,447.6403,22.212807352073,0.37,-0.745125600239,29.4514423596,半导体,2024-04-20
10808,688038,中科通达,-0.88,219223645.28,-43.9567362068,71.0604,-102506259.78,-1113.96181278,-586.319,5.31500914367,-15.3,-0.787651800068,5.9577458688,软件开发,2024-04-20
10809,688015,交控科技,0.47,1994638550.58,-19.1700782121,80.0052,88987856.48,-61.22,213.8354,13.203901706566,3.62,1.025086393873,34.0200573228,交运设备,2024-04-20
10810,688011,新光光电,-0.392,162228951.43,8.2463483174,164.0344,-39167929.53,-58.76,-131.8146,11.4149512428,-3.35,0.0068473929,35.1702648122,光学光电子,2024-04-20
10811,605178,时空科技,-2.09,202811145.95,-38.5215235509,-49.205,-207279657.85,0.853575881,-69.9688,16.03441749997,-12.16,-1.211542587122,10.1948655056,装修装饰,2024-04-20
10812,603998,方盛制药,0.43,1628542252.04,-9.1215730496,14.9937,186823361.94,-34.64,27.042,3.315856713844,12.58,0.199070389023,68.0979635101,中药,2024-04-20
10813,603986,兆易创新,0.24,5760823414.65,-29.1410973897,-4.3635,161141224.88,-92.15,-378.9675,22.791170948323,1.06,1.779484201176,34.4224293811,半导体,2024-04-20
10814,603815,交建股份,0.28,4813471215.34,-25.9368092108,45.9762,173604252.52,-4.39,26.0544,3.687559153149,7.81,-0.103522126226,10.7947153365,工程建设,2024-04-20
10815,603800,洪田股份,0.99,2237235267.21,2.1777217273,55.4368,204781020.16,92.38,1179.4013,3.914488594567,21.29,0.020594276875,25.3408976414,专用设备,2024-04-20
10816,603786,科博达,1.518,4625115816.41,36.679325969,16.132,609003093.26,35.26,-14.4422,11.532637350817,13.82,1.070183788795,29.5542814093,汽车零部件,2024-04-20
10817,603773,沃格光电,-0.03,1813614887.75,29.7510300486,16.7609,-4540602.24,98.62,273.911,8.028140314787,-0.33,0.992461911003,20.2136870063,光学光电子,2024-04-20
10818,603737,三棵树,0.33,12475684639.07,10.0307149415,-16.5773,173541022.61,-47.33,-256.1615,4.640631544436,7.36,2.671778758538,31.508956153,装修建材,2024-04-20
10819,603708,家家悦,0.22,17762968076.5,-2.3144189929,-18.8965,136393205.49,127.04,-394.6629,3.779761348553,5.68,2.493309638825,23.8762899667,商业百货,2024-04-20
10820,603665,康隆达,-1.39,1562789489.85,13.7309855964,-60.5896,-220275871.95,-205.37,-1233.5998,7.110862222753,-17.41,0.479761545837,18.3678005691,纺织服装,2024-04-20
10821,603663,三祥新材,0.19,1079901018.13,11.0660398524,-3.7991,79233120.66,-47.48,-206.6558,2.968957253554,6.42,0.190560461505,27.5031827643,化学原料,2024-04-20
10822,603489,八方股份,0.76,1647722871.51,-42.1844233347,-31.4664,127857343.07,-75.03,-54.4522,16.368342225794,4.59,2.726676123362,28.8616961937,电机,2024-04-20
10823,603429,集友股份,0.22,662518341.61,-19.9755651599,-23.5658,116673568.56,-30.1,-112.5703,2.938138269532,7.87,0.440319097499,40.9708997294,造纸印刷,2024-04-20
10824,603321,梅轮电梯,0.27,955293330.99,-5.997780331,0.0067,81847787.25,75.6,-26.7834,3.889520363355,7.02,0.656514685114,27.2464188869,专用设备,2024-04-20
10825,603307,扬州金泉,3.55,845601137.52,-25.0314321655,19.1132,227817622.41,-4.85,-25.9549,19.897175821045,19.17,4.16160667791,32.4971369606,纺织服装,2024-04-20
10826,603231,索宝蛋白,1.05,1747597943.27,-5.3682583655,4.1929,150343908.36,-10.52,-30.1302,10.099112966657,17.71,0.751624866678,13.6480969212,农牧饲渔,2024-04-20
10827,603220,中贝通信,0.43,2861834722.92,8.2745710509,25.3471,143834317.47,32.21,24.2985,5.525705471391,7.85,0.424485242197,16.3105289471,通信服务,2024-04-20
10828,603168,莎普爱思,0.07,644970190.78,17.366113586,-7.0357,25407600.05,-43.23,-986.1693,4.535471901778,1.48,0.109434725152,55.9775002196,化学制药,2024-04-20
10829,603079,圣达生物,-0.32,727405727.98,-1.4380824044,1.2257,-54062928.21,-271.71,-2004.4009,7.329214024832,-4.19,0.376317921101,16.0096083122,化学制品,2024-04-20
10830,603077,和邦生物,0.1474,8824107811.82,-32.3250018272,1.9539,1283243893.34,-66.29,-34.3624,2.216599233392,6.56,0.009096309385,23.2605740618,化学原料,2024-04-20
10831,601699,潞安环能,2.65,43137029684.41,-20.5536755302,-9.0401,7921598466.91,-44.11,-66.9578,16.066159421376,16.37,2.959220803145,47.7133216786,煤炭行业,2024-04-20
10832,601360,三六零,-0.07,9055425000.0,-4.8883217584,3.6977,-492475000.0,77.6508057237,10.1501,4.465604196736,-1.55,0.129355639455,60.7617422705,软件开发,2024-04-20
10833,600990,四创电子,-2.058,1926601476.83,-29.1868596854,151.3321,-553229957.08,-937.69,-893.4816,7.833671723575,-22.5,0.392142760174,18.3889575857,通信设备,2024-04-20
10834,600903,贵州燃气,0.07,6097648672.02,-1.0630641276,36.328,78087762.78,206.33,-445.5638,2.584708158471,2.57,0.773113393877,15.3714677955,燃气,2024-04-20
10835,600859,王府井,0.625,12224238391.23,13.1885218287,2.549,709376542.93,264.14,-52.8472,17.380006047745,3.65,3.175387141067,41.8353900431,商业百货,2024-04-20
10836,600820,隧道股份,0.93,74193254649.88,2.6229646988,15.9931,2938826184.59,2.92,100.5378,9.203702587759,10.31,1.01090262578,10.2814000544,工程建设,2024-04-20
10837,600784,鲁银投资,0.39,3347893150.64,-11.6413267356,-31.665,263618672.14,-18.85,-87.2703,4.284441627642,9.54,0.771614329896,24.2908223793,综合行业,2024-04-20
10838,600698,湖南天雁,0.0027,487710866.03,47.5217180012,0.5146,2851978.36,110.2592562172,-144.7628,0.711581998657,0.37,-0.035986264787,11.1274639054,汽车零部件,2024-04-20
10839,600572,康恩贝,0.23,6732797037.14,12.2049921207,9.0726,591572941.69,65.19,-129.5638,2.739673722594,8.45,0.349660576361,58.4779041537,中药,2024-04-20
10840,600539,狮头股份,-0.34,458158755.56,-22.1609308003,25.4661,-77592163.61,-542.9,-480.6868,1.528915737652,-18.85,-0.439548085609,20.367911696,环保行业,2024-04-20
10841,600525,长园集团,0.07,8486279396.79,11.4694241028,31.5469,85539831.87,-87.3,-182.3819,3.987401097793,1.66,0.716629357197,36.0644297772,电网设备,2024-04-20
10842,600436,片仔癀,4.64,10058497338.92,15.6946813718,-3.7572,2797351515.7,13.15,-54.5383,22.171297589936,22.64,3.657498050255,46.7587507594,中药,2024-04-20
10843,600429,三元股份,0.16,7841240541.23,-1.3750045985,-10.7379,242669098.63,502.39,-28.0325,3.394204121041,4.78,0.092108246641,23.0420787536,食品饮料,2024-04-20
10844,600387,*ST海越,-0.52,2128081368.11,-67.6977640721,-91.5754,-245464680.0,-538.01,-4564.164,6.128532730572,-8.2,-1.038962575856,12.4869156759,石油行业,2024-04-20
10845,600355,精伦电子,-0.09,140962572.79,-21.0864606523,-8.0993,-43360419.81,-34.3558342026,-57.5869,0.354730821688,-22.23,-0.001331668141,23.9673993254,通信设备,2024-04-20
10846,600281,华阳新材,-0.3882,270551021.4,-17.4915070559,-55.9047,-199674603.62,-443.6436061724,-126.5429,0.477622516863,-57.54,-0.281373029412,-10.1819986217,小金属,2024-04-20
10847,600256,广汇能源,0.7953,61475131175.08,3.4782865312,-17.7863,5173297761.78,-54.37,-55.7312,4.411572015593,18.15,1.004865530632,16.345082177,石油行业,2024-04-20
10848,600149,廊坊发展,-0.0392,195011261.28,-8.6550831184,666.5939,-14908569.4,-77.8646511317,45.3741,0.387264570865,-9.64,0.019672475037,7.7993297055,电力行业,2024-04-20
10849,600076,康欣新材,-0.22,246338721.76,-46.9276301823,190.2514,-297096504.68,-54.8126518296,-284.3938,3.232355076502,-6.58,-0.069999964598,-22.1817837649,装修建材,2024-04-20
10850,301548,崇德科技,2.08,523194340.4,16.2545273008,6.4297,101200200.64,11.34,-34.5442,23.8855387335,14.22,0.870529335167,38.8993833409,通用设备,2024-04-20
10851,301168,通灵股份,1.37,1540379543.6,23.3531490794,-11.9208,164988958.0,42.66,-67.4634,17.496787159583,8.14,0.275481030667,22.8981474771,光伏设备,2024-04-20
10852,301108,洁雅股份,1.42,622587051.34,-6.5973922098,4.5089,115196493.09,-18.28,-24.0721,22.886992333489,6.35,1.028374603549,29.6245414522,美容护理,2024-04-20
10853,301058,中粮科工,0.42,2414474442.39,-10.5130149655,144.6666,217687761.49,29.03,359.4092,3.872373074641,11.36,0.844608830686,24.7401178079,工程建设,2024-04-20
10854,300939,秋田微,1.02,994881306.04,-9.8572568312,5.1148,122296305.31,-23.21,-11.468,11.339675817583,9.27,1.20568725975,28.1966428183,光学光电子,2024-04-20
10855,300877,金春股份,0.25,900470336.61,11.5015980026,6.0249,30273126.52,219.68,48.9989,13.367050840667,1.9,0.0984959115,6.828611088,纺织服装,2024-04-20
10856,300822,贝仕达克,0.1984,866835918.75,-12.7741765312,-29.2007,47606804.53,4.9,70.8341,5.245390627335,3.82,1.066909776194,21.7980270433,消费电子,2024-04-20
10857,300792,壹网壹创,0.46,1287615184.8,-16.3147093649,38.3338,107934237.84,-40.05,-121.4256,11.778342570879,3.89,0.361045938467,29.3295651922,互联网服务,2024-04-20
10858,300775,三角防务,1.48,2493827369.32,32.8984440156,-19.0588,814522472.08,30.39,1.4961,9.730041657032,15.97,-0.073424783205,43.7045755909,航天航空,2024-04-20
10859,300736,百邦科技,-0.23,681539209.02,132.8930017521,-38.3131,-28569731.45,12.23,-547.3193,0.803790091598,-25.86,0.131112601962,7.9623972241,通信服务,2024-04-20
10860,300564,筑博设计,0.51,681068538.2,-22.2807248066,24.7443,82999650.18,-44.54,45.4096,8.269315495121,6.08,0.257619758492,36.553764471,工程咨询服务,2024-04-20
10861,300523,辰安科技,0.34,2256824745.15,-5.9215403964,93.2367,79641695.79,1056.55,385.9734,6.52397756394,5.4,-2.619159938599,40.6076495213,互联网服务,2024-04-20
10862,300484,蓝海华腾,0.11,325957056.07,-27.0659312427,37.679,24065010.76,-71.24,-50.9412,3.12428283592,3.7,0.217468084935,39.0050907236,专用设备,2024-04-20
10863,300460,惠伦晶体,-0.58,396198307.97,0.3367885218,-37.1212,-162352406.5,-20.37,-2005.7323,3.165373118942,-16.75,-0.166711036187,2.3529880296,电子元件,2024-04-20
10864,300287,飞利信,-0.2,823464249.82,-27.9534433918,-34.3693,-281704871.02,39.91,-603.3117,0.96328908226,-18.49,0.035496981145,13.5008094079,互联网服务,2024-04-20
10865,300213,佳讯飞鸿,0.11,1123392343.8,-1.8828746628,73.4801,67095278.98,7.67,391.6851,3.737919378819,3.02,0.082757294431,39.9857665765,通信设备,2024-04-20
10866,300162,雷曼光电,-0.22,1113230676.08,2.7659897079,-5.5085,-76476976.0,-342.19,-746.0906,2.465801668294,-12.12,0.276377912967,23.5359518283,光学光电子,2024-04-20
10867,300140,节能环境,0.2764,6144725748.98,-3.933521011,-3.9263,708053490.96,17.41,-90.2904,4.233589022066,6.62,0.615284447442,33.8100906397,环保行业,2024-04-20
10868,002940,昂利康,0.69,1625866701.23,3.6615735312,27.6971,138372383.2,8.7,413.5302,7.863072669528,8.95,1.372684582907,44.6136130546,化学制药,2024-04-20
10869,002921,联诚精密,0.04,1104002066.84,-10.2286205763,-4.8167,4873030.26,-81.09,-134.0658,8.418678092778,0.4,0.798893061503,15.4481243525,汽车零部件,2024-04-20
10870,002908,德生科技,0.1702,842541423.3,-6.9401396033,80.5512,73117177.21,-35.73,236.9553,2.724910626884,6.36,0.429363463827,42.2949109605,软件开发,2024-04-20
10871,002898,赛隆药业,0.0542,310627026.68,17.5759506297,24.2798,9533684.57,125.55,289.7376,3.044782300625,1.8,0.202880496648,46.1861121755,化学制药,2024-04-20
10872,002886,沃特股份,0.023,1536517391.77,3.1099631715,10.7321,5896065.31,-59.63,-321.5825,6.680839930341,0.43,0.20012137556,18.3067541498,塑料制品,2024-04-20
10873,002643,万润股份,0.84,4305320136.0,-15.2573099745,2.5143,763011988.95,5.78,0.773,7.517872523153,11.53,1.165090912596,42.4920794499,电子化学品,2024-04-20
10874,002580,圣阳股份,0.38,2813298823.81,0.6093395165,-29.2586,173575975.54,27.4,-89.9327,4.450538630869,8.92,-0.124434987587,19.2477568891,电池,2024-04-20
10875,002562,兄弟科技,-0.17,2821165745.57,-17.3007990374,-3.9816,-175468814.06,-157.43,-321.0503,2.871175087068,-5.48,0.007419422174,10.9962926293,化学制品,2024-04-20
10876,002481,双塔食品,0.08,2455941328.95,3.1332754124,51.7638,93238302.08,129.98,61.376,2.070914230437,3.87,0.186994618579,14.8099875185,食品饮料,2024-04-20
10877,002443,金洲管道,0.55,5743184233.17,-5.6798866599,-5.1462,283779239.13,20.54,-38.568,6.447527623667,8.79,1.271097214096,12.2976560254,钢铁行业,2024-04-20
10878,002437,誉衡药业,0.0547,2626039306.71,-15.5056099444,-7.3165,120334186.37,141.31,-152.8674,0.755996541267,7.26,0.124731550876,58.3893858486,化学制药,2024-04-20
10879,002374,中锐股份,-0.15,710695344.91,-15.4545601684,31.8467,-160703470.24,76.61,-754.7014,1.097836340241,-12.63,0.031560985666,19.9579173771,包装材料,2024-04-20
10880,002228,合兴包装,0.09,12413902865.59,-19.2605853518,-3.2674,103143109.93,-21.98,-141.7955,2.630568653918,3.12,0.415996011001,11.3950759843,包装材料,2024-04-20
10881,002222,福晶科技,0.4891,781635566.78,1.7257208424,-10.2259,209074213.29,-7.65,-14.8744,3.384248705474,14.8,0.508178979322,56.1841404581,光学光电子,2024-04-20
10882,002191,劲嘉股份,0.08,3945497084.44,-23.958978847,7.4649,118370068.09,-40.03,-412.5066,4.704569697669,1.64,0.323687618546,25.946445018,包装材料,2024-04-20
10883,002168,ST惠程,0.0024,254162324.5,3.9910468554,185.1864,1897330.98,101.64,4646.9752,0.022369118931,9.67,0.036412469844,29.4696365905,游戏,2024-04-20
10884,002127,南极电商,0.0474,2692224564.41,-18.6559343116,-17.1752,111579227.75,137.49,-4.3103,1.865952872185,2.51,0.163064303387,15.7283000277,贸易行业,2024-04-20
10885,002112,三变科技,0.34,1722033876.61,31.759663713,99.0558,89389644.62,109.43,200.1201,2.060409826389,17.94,-0.715186029915,19.8063283477,电网设备,2024-04-20
10886,002093,国脉科技,0.1037,532657040.93,3.5189393294,87.7377,104460615.56,45.92,-53.014,3.620202720347,2.9,0.08287205603,47.2174192311,通信服务,2024-04-20
10887,002084,海鸥住工,-0.3599,2904056074.39,-11.8604998619,-4.3441,-232529103.05,-590.47,-20684.633,2.506261723547,-13.3,0.521010194657,16.3361715868,装修装饰,2024-04-20
10888,002074,国轩高科,0.53,31605490020.32,37.1069725219,50.2673,938726847.76,201.28,677.5657,14.041577916574,3.87,1.354867050291,16.9219908319,电池,2024-04-20
10889,002019,亿帆医药,-0.45,4068107333.94,6.0330519921,15.371,-551073063.61,-388.19,-1927.7174,6.749972300545,-6.35,0.284321152568,47.8398042523,化学制药,2024-04-20
10890,000751,锌业股份,0.06,15666627338.46,-16.0280001976,-54.2447,89106828.73,35.3,115.3117,2.216087897828,2.85,-0.178606949183,4.064014521,有色金属,2024-04-20
10891,000716,黑芝麻,0.058,2676505918.69,-11.2518404889,8.1218,43078204.46,130.7,-103.7248,3.384888827285,1.73,0.376708017821,23.6276693496,食品饮料,2024-04-20
10892,000691,亚太实业,-0.3226,373193747.14,-31.9232987809,52.9081,-104276603.56,-7878.61,76.3231,0.124270294676,-114.57,0.064966155659,12.0362739071,化学制品,2024-04-20
10893,000411,英特集团,1.09,32052121586.44,4.6796179254,2.7557,488732096.82,130.09,40.5897,8.000023524691,14.02,0.814100304582,6.8426629749,医药商业,2024-04-20
10894,900948,伊泰B股,2.48,53028906430.34,-12.5683999527,15.6834,7727731662.14,-29.66,-41.9452,15.837547606902,14.71,3.035369387506,33.2696134112,煤炭行业,2024-04-19
10895,874351,越群海洋,0.41,274012248.73,18.4941233052,,30716511.58,12.66,,3.49,12.4,0.233602843654,25.6933902577,,2024-04-19
10896,874241,隆玛科技,1.35,267359121.47,75.4506486522,,34622800.65,196.01,,3.29,39.13,0.299791956439,26.4206364988,,2024-04-19
10897,874179,海光科技,0.0402,158760470.32,-28.8886908799,,2308881.04,-95.93,,5.35,0.75,0.035076751001,24.3617476517,,2024-04-19
10898,874177,鲁新股份,0.45,182807372.32,0.6723274917,,19800292.95,21.27,,3.8158,12.53,0.670173071136,25.8934144774,,2024-04-19
10899,874151,天懋信息,0.95,119232067.19,30.4374427089,82.0921,27865715.92,35.09,59.1157,6.68,15.36,0.482453987465,80.2670828457,,2024-04-19
10900,874028,道达天际,0.47,214710925.99,12.4014783396,,18988103.45,23.92,,2.5,22.24,-0.997659335464,43.1835733568,,2024-04-19
10901,874013,天辰新材,0.94,649926234.78,-10.3317674487,,72979665.82,-40.71,,5.7,12.0,1.702277966795,16.0423309416,,2024-04-19
10902,873883,容大股份,1.39,159217597.64,11.5685769164,,35720959.3,22.15,,8.62,17.54,-1.231785058125,49.9395970474,,2024-04-19
10903,873844,阿路美格,0.01,246523393.2,0.6385534629,,825903.29,-94.89,,3.17,0.4,-0.048794095175,30.2458800084,,2024-04-19
10904,873706,铁拓机械,0.94,412228997.66,14.6937122109,-7.6182,62764917.47,49.98,-25.453,5.599245459064,18.15,0.820226436923,32.4295105388,工程机械,2024-04-19
10905,873567,明远创意,0.8,1288617663.04,7.792285381,,73197230.95,33.36,,4.5,19.17,1.456459678552,24.0712387783,,2024-04-19
10906,873458,筑友展示,0.39,78135728.54,25.973453043,,7963042.3,142.13,,1.92,22.55,0.518163489053,30.237862936,,2024-04-19
10907,873407,金晟元,0.46,48669597.31,37.0554548877,,5770807.52,8.19,,2.64,19.02,0.087024885533,28.7508437369,,2024-04-19
10908,873369,柴米河,0.05,52545490.09,20.9198110977,,518791.68,-85.42,,3.9,1.21,0.293908572072,26.4643335825,,2024-04-19
10909,873329,嘉邻物业,0.21,65527247.68,3.0508773717,,2729100.03,-63.44,,3.65,5.92,-0.040917870769,14.1977832724,,2024-04-19
10910,873293,辽大股份,-0.19,487744332.14,-28.6454784432,,-16917548.68,-26.72,,2.31,-7.81,-0.131310147333,5.994820344,,2024-04-19
10911,873270,创兴精密,0.46,105059445.83,-3.8235887304,,14771582.34,-26.96,,2.31,21.61,0.274223661094,35.8464691513,,2024-04-19
10912,873049,红海云,0.53,59103178.88,39.3900852606,,7020931.36,435.0945878512,,0.94,78.99,0.959131093182,64.7047529332,,2024-04-19
10913,873025,绿洋环境,-0.24,105844155.44,-15.6042112243,,-14764636.64,-242.3642211505,,1.12,-19.34,-0.316607802644,11.8415514942,,2024-04-19
10914,872818,恒泰新科,-0.16,524296249.73,-12.4540866824,,-8871717.0,-133.85,,3.64,-4.35,-1.146742707295,7.4884058736,,2024-04-19
10915,872740,弘高科技,0.08,315604471.6,11.2268945572,,4117100.43,120.82,,0.58,14.83,-0.038954930196,13.5229645777,,2024-04-19
10916,872687,海力储存,0.06,137934938.08,-7.6742844017,,3307719.82,-40.3,,1.25,4.24,0.277769980667,11.9336868883,,2024-04-19
10917,872673,绿亮股份,-0.03,41963394.37,8.2302740741,,-278742.78,-248.35,,1.17,-1.93,-0.136236463,17.6437934327,,2024-04-19
10918,872635,志强远大,0.07,1639229.34,-0.7193442788,,561526.91,53.05,,1.11,2.55,-0.1710359795,91.4737159353,,2024-04-19
10919,872594,中环电炉,0.6,31845298.95,44.1567269118,,4719935.01,105.2,,3.05,21.25,0.233735701208,46.3642794598,,2024-04-19
10920,872572,富尔特,0.01,423117476.9,1.3629184944,,1410800.17,104.36,,1.62,0.93,-0.261205244833,-0.08325662,,2024-04-19
10921,872511,智林信息,0.49,288316186.73,7.4473894856,,26985231.48,28.44,,6.15,8.27,0.536194925427,42.396240914,,2024-04-19
10922,872493,智吃科技,-0.01,424528.3,,,-48194.87,91.7,,0.003038278808,-117.79,-2.2027928e-05,59.7094869765,,2024-04-19
10923,872425,仕全兴,0.39,195037351.65,-7.595937404,,17835992.27,47.47,,3.74,11.23,0.309452936189,22.5049734775,,2024-04-19
10924,872139,网娱互动,0.3,179334536.84,11.3072330264,,15755498.89,6.86,,3.46,9.02,0.064360869199,33.8830872573,,2024-04-19
10925,871744,中投环保,-0.02,38843297.43,-0.9081741074,,147744.6,-96.91,,3.25,0.46,0.685991099,20.6810876818,,2024-04-19
10926,871652,宝丽嘉华,-0.16,9426502.67,67.3249477166,,-3137381.09,28.71,,0.33,-38.07,0.0077954225,53.4813313748,,2024-04-19
10927,871529,鼎峰科技,0.4,74853292.43,-41.1254658866,,16507353.69,-26.76,,3.62,11.52,0.758501845215,25.1790005598,,2024-04-19
10928,871486,陇萃堂,-0.0368,106069062.9,73.0312315694,,-1307774.0,-88.32,,1.09,-3.31,0.291004554235,37.9190663803,,2024-04-19
10929,871418,中尚传媒,0.05,175579859.96,24.8063682599,,1046315.85,-77.65,,2.6,2.03,-0.3543842075,7.1831097615,,2024-04-19
10930,871354,同泰生物,0.22,79034850.91,9.9916384208,,16545257.65,0.62,,3.91,5.74,-0.170739838043,61.9805035955,,2024-04-19
10931,871351,策联传媒,0.08,10048499.62,11.2258138913,,1052838.75,182.78,,0.52,16.7,0.094083953158,79.5210707288,,2024-04-19
10932,871281,正多科技,0.17,159474520.28,8.2149364306,,6682146.96,-46.84,,2.01,8.0,0.1644033835,13.8911376382,,2024-04-19
10933,871090,金曦科技,-0.02,1321109.49,-13.3831284213,,-486819.41,66.5,,0.0033793805,-156.53,-0.0465991875,60.8355103104,,2024-04-19
10934,870911,何氏协力,0.15,106417491.56,-4.3266041232,,6535090.63,678.19,,1.6335,9.39,0.320422091064,20.4138081828,,2024-04-19
10935,870888,前沿信安,-0.81,34086774.42,142.8208829196,,-8456669.93,-579.03,,2.28,-69.31,-2.778176332133,14.4945095101,,2024-04-19
10936,870730,金数智科,0.25,203933938.16,4.7073337289,,13762441.67,80.44,,4.09,6.14,0.149422335,24.4843977469,,2024-04-19
10937,870662,渤海期货,0.03,2823565351.28,43.1123337814,,17363514.57,67.11,,1.59,2.21,-2.31702177974,,,2024-04-19
10938,870223,骄阳视创,-0.06,128197275.76,19.557116951,,-1186131.13,-227.66,,1.56,-3.73,0.021880295,24.0670975394,,2024-04-19
10939,870096,新启成,0.24,71117694.54,46.6803823513,,1360391.67,1829.03,,1.17,22.4,-0.394507604583,11.5788157128,,2024-04-19
10940,839755,恒丰泰,0.05,303760593.72,-15.3424502223,,2764534.09,-85.47,,1.49,3.13,0.310282983051,24.7922119514,,2024-04-19
10941,839156,元泰智能,0.23,109434404.57,-10.9272340187,,11421453.83,-34.62,,1.68,12.07,-0.066381188759,35.198722615,,2024-04-19
10942,839045,大唐种业,0.101,41675194.16,11.2585599825,,3321162.12,177.48,,1.34,6.76,-0.222282242623,19.5604288458,,2024-04-19
10943,838767,荣尧智慧,0.26,193390262.13,15.4710510626,,10989794.18,-5.19,,2.66,10.34,0.143545215714,23.2677516253,,2024-04-19
10944,838324,广尔数码,0.27,5030149822.75,-22.2985792046,,9468634.66,-43.56,,3.3,8.65,-3.551074570857,1.072165143,,2024-04-19
10945,837866,数字动力,0.07,61445146.8,-28.6040517932,,3135112.31,-72.94,,2.39,2.91,0.184533208015,24.2400077723,,2024-04-19
10946,837793,定华电子,0.17,42485531.41,5.8811823028,,1913680.01,299.33,,2.95,6.07,0.280018095455,55.8149477081,,2024-04-19
10947,837577,宁波科达,-0.9,199629693.4,-7.2920808258,,-11253617.21,-880.99,,7.45,-11.39,-0.260566884,11.2253354991,,2024-04-19
10948,837372,泰纳科技,-0.5241,174615837.21,-33.2794753746,,-26309343.9,-428.42,,4.28,-11.54,-0.621587285857,26.9467681751,,2024-04-19
10949,836908,乔发科技,0.3,245149516.52,56.8702279797,560.2452,22013147.32,53.4,490.684,1.96,16.26,-0.745815080995,26.8026346014,,2024-04-19
10950,836550,凯诗风尚,0.01,35598656.66,25.2592848837,,70919.72,106.0327585356,,0.8,1.03,0.378113677333,19.427396646,,2024-04-19
10951,836419,万德股份,0.73,581241824.41,4.4767276655,41.5173,54236670.01,-2.2,66.6913,5.692177905997,14.88,0.062564996451,20.1152629972,化学制品,2024-04-19
10952,835959,好看传媒,-0.13,251296.73,-83.0719782519,,-6330948.5,75.3378991526,,1.0,-11.91,0.051538953653,57.9212312074,,2024-04-19
10953,835600,瑞朗医药,0.11,1279683325.51,5.0817959044,,9716203.55,-31.09,,1.71,6.43,0.365132992963,7.1422073843,,2024-04-19
10954,835599,创科股份,0.1,503386275.89,125.9082845699,,5249991.87,-29.07,,1.21,9.1,0.479095680991,4.7665727691,,2024-04-19
10955,835539,中宇万通,-1.29,96946897.53,18.4913193558,,-52041820.03,7.44,,2.7,-38.41,-0.285405885395,31.0455035353,,2024-04-19
10956,835534,七洲科技,-0.09,9562065.68,-0.9878909333,,-913930.27,-417.9,,0.86,-10.04,0.158436756,45.8079194035,,2024-04-19
10957,835382,中冷物流,-0.21,174450652.6,-1.3480458168,,-2559919.86,-758.02,,0.84,-22.6,-0.986690598333,8.5114712663,,2024-04-19
10958,835287,鹏业软件,0.24,130950194.93,0.7710219198,341.0112,11293478.77,-56.8,793.8242,2.63,9.04,-0.263126499582,64.9824671093,,2024-04-19
10959,834732,雄汇医疗,0.02,159783284.28,-5.1819705825,,1332133.3,-76.52,,4.08,0.57,0.080415608246,25.0886495985,,2024-04-19
10960,834557,雨田润,0.0082,21891638.68,-3.985161303,,230785.68,-165.27,,1.19,0.69,0.174126407152,35.5014648451,,2024-04-19
10961,834462,欧佩股份,0.31,400159605.96,23.0386181851,,12900474.43,27.37,,1.9,16.26,0.935104214048,29.3916536298,,2024-04-19
