序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
161,300040,九洲集团,-0.93,1481196652,22.08878192,119.0715,-544808385.9,-678.26,-8860.2329,3.853395703,-20.92,0.209487776,27.37745996,电网设备,2025/4/24
162,300035,中科电气,0.4392,5581049946,13.72458638,4.7802,303022659,626.56,4.5013,6.818442215,6.58,-0.183377442,20.86940267,非金属材料,2025/4/24
163,300034,钢研高纳,0.3208,3523917418,3.398601061,23.1908,248655164.3,-22.08,-75.0129,4.509078527,7.26,0.020544668,31.65899753,有色金属,2025/4/24
164,200530,冰山B,0.13,4531147209,-5.913573922,-34.7421,110335139.1,123.46,-1.7714,3.71448827,3.57,0.281250898,16.93476194,通用设备,2025/4/24
165,3027,同兴科技,0.3,724307976.9,-6.564059617,211.3255,39035310.51,52.82,8647.5157,13.02701934,2.3,0.822320534,20.02209283,环保行业,2025/4/24
166,2984,森麒麟,2.11,8510718471,8.53027702,-2.6778,2186020148,59.74,-29.015,12.72604829,17.36,1.892740442,32.83706511,橡胶制品,2025/4/24
167,2941,新疆交建,0.5,6863092881,-15.18703317,25.8666,319691392.7,-4.23,26.1312,5.354130961,9.26,0.362541637,14.30536613,工程建设,2025/4/24
168,2901,大博医疗,0.86,2135559373,39.29487498,7.2856,356803430,505.16,15.0499,7.436821374,11.33,1.06830817,68.75486126,医疗器械,2025/4/24
169,2891,中宠股份,1.3399,4464751587,19.14893986,3.5572,393800766.4,68.89,-19.8409,8.255260149,16.8,1.687356526,28.15513593,农牧饲渔,2025/4/24
170,2858,力盛体育,-0.2394,440703050.4,8.770920248,-1.5552,-38861443.42,79.86,-12616.2326,3.19943957,-7.08,0.642185409,23.11920887,文化传媒,2025/4/24
171,2855,捷荣技术,-1.21,1356523248,-23.24825121,-12.2375,-298213673.1,-150.11,-142.2079,2.418991493,-40.01,-0.406937772,9.386909079,消费电子,2025/4/24
172,2841,视源股份,1.41,22401181999,11.0473697,-25.363,970956088.4,-29.13,-90.714,18.24052999,7.7,1.802732047,21.32780977,消费电子,2025/4/24
173,2835,同为股份,0.92,1161843450,7.040603596,7.2532,200465336.7,33.12,-7.7905,5.401395017,18.12,1.169830449,43.11234575,计算机设备,2025/4/24
174,2833,弘亚数控,1.22,2694063177,0.42537291,-21.5709,517367631.9,-12.31,-59.7561,6.362990678,18.44,1.328370761,32.20227773,专用设备,2025/4/24
175,2808,ST恒久,-0.175,161752452.3,4.748684905,10.5331,-47104019.35,-44.46,-624.1574,1.063547163,-14.97,-0.175506439,8.146469,光学光电子,2025/4/24
176,2778,中晟高科,-1.36,492987696.7,-20.10311324,-5.2812,-170279984.8,-10.13,-622.1253,2.026594685,-50.38,0.025795143,10.0315445,石油行业,2025/4/24
177,2741,光华科技,-0.51,2589007826,-4.091706354,13.9622,-204947173.8,52.42,-5249.2624,3.940436344,-15.73,-0.067492147,9.274731416,电子化学品,2025/4/24
178,2730,电光科技,0.26,1189164821,-13.42315852,41.7305,94431009.03,-21.05,44.2985,4.440748586,5.98,0.527177323,39.68012065,专用设备,2025/4/24
179,2700,新疆浩源,0.23,701711198.5,5.139496565,24.2413,93182263.39,-5.98,-63.5948,3.219263091,11.03,0.135038328,23.53675222,燃气,2025/4/24
180,2686,亿利达,0.0401,1618512847,1.157888926,12.944,22696944.68,10.14,-288.1912,2.868205291,1.4,0.448036562,22.97417843,通用设备,2025/4/24
181,2681,奋达科技,0.05,3144164933,8.762629287,-16.1762,97090017.9,117.44,-183.6728,1.333717477,4.25,0.322392789,23.04103969,消费电子,2025/4/24
182,2673,西部证券,0.314,6712047091,-2.643702667,107.1317,1403260839,20.38,797.5199,6.446078552,4.95,2.704687354,,证券,2025/4/24
183,2666,德联集团,0.09,4958993714,-12.90538655,16.0011,68775729.73,56.07,-134.4479,4.452068501,2.01,0.407216231,13.02635417,化学制品,2025/4/24
184,2641,公元股份,0.16,6602022416,-11.6353145,13.3206,190442233.2,-47.52,90.2281,4.451037829,3.5,0.208337868,19.16607581,装修建材,2025/4/24
185,2601,龙佰集团,0.91,27538748480,2.779941254,-6.034,2168585326,-32.79,-146.9094,9.648313464,9.78,1.592657742,25.01420454,化学原料,2025/4/24
186,2589,瑞康医药,0.0137,7966345577,-0.846643079,-5.6496,20621581.94,1.5,-333.7072,3.680303848,0.38,0.106628406,10.99880398,医药商业,2025/4/24
187,2582,好想你,-0.16,1669658260,-3.38869595,36.3062,-71957710.58,-38.67,54.0367,7.870535372,-1.87,0.191851572,22.62239927,食品饮料,2025/4/24
188,2581,未名医药,-0.2081,360405014.1,-16.14394797,-56.0324,-137313572,58.7,-443.4353,2.915765701,-6.87,-0.009923757,79.78469666,生物制品,2025/4/24
189,2579,中京电子,-0.14,2932091095,11.75119933,15.7846,-87433652.4,36.28,130.161,3.92397305,-3.57,0.327754383,12.33090264,电子元件,2025/4/24
190,2564,天沃科技,0.03,2463742581,-34.66062211,51.4249,24038747,-97.99,285.1256,0.160924188,19.03,0.266967537,16.4426599,专业服务,2025/4/24
191,2560,通达股份,0.05,6200736359,11.25965863,13.0919,25492776.65,-69.15,-232.0409,4.826411124,0.99,0.17335835,7.281390267,电网设备,2025/4/24
192,2557,洽洽食品,1.676,7131364079,4.786286214,27.6683,849480766.9,5.82,-22.8541,11.0865441,15.13,2.049111376,28.77789044,食品饮料,2025/4/24
193,2524,光正眼科,-0.34,892842271.7,-16.93745343,-10.5184,-174653435.1,-1987.12,-596.6797,0.21737176,-87.71,0.133226208,36.84263188,医疗服务,2025/4/24
194,2457,青龙管业,0.81,2818432261,36.73264896,68.0522,267724551.4,976.43,274.1472,7.400721205,11.33,0.379473562,32.93020615,装修建材,2025/4/24
195,2452,长高电新,0.4064,1760159324,17.86389995,56.1377,252103936.9,45.66,19.239,3.883550252,10.67,0.549656265,38.9486724,电网设备,2025/4/24
196,2426,胜利精密,-0.2182,3322758382,-3.733307009,-18.4009,-737892532.4,20.5,-1467.4705,0.726399266,-24.63,0.019849525,10.19324516,通用设备,2025/4/24
197,2422,科伦药业,1.86,21812414489,1.670953829,1.2489,2935892103,19.53,-30.6867,14.03656405,13.51,2.805413184,51.69346996,化学制药,2025/4/24
198,2407,多氟多,-0.26,8206948327,-31.25106641,-41.3066,-308486753.6,-160.36,-635.0697,7.181427152,-3.47,-0.261883577,8.805850042,化学制品,2025/4/24
199,2377,国创高新,-0.06,732149948.9,-11.19262849,31.1316,-58528981.45,60.22,62.2452,0.511870443,-11.75,0.006664495,8.344277554,化学制品,2025/4/24
200,2366,融发核电,-0.0059,1006567784,35.14026686,145.2576,-12243536.68,-106,105.5364,2.228002996,-0.26,-0.17123876,21.52641826,电源设备,2025/4/24
201,2346,柘中股份,0.17,969674395.4,-13.6484436,-16.0139,73149334.64,-75.39,5681.7747,6.548290593,2.56,0.462160587,25.28831585,电网设备,2025/4/24
202,2332,仙琚制药,0.4,4000693148,-2.976303124,-30.5209,397178995.3,-29.46,-169.8325,5.90727311,6.87,0.403005878,57.48630309,化学制药,2025/4/24
203,2281,光迅科技,0.85,8272310185,36.48548512,27.6334,661315430.9,6.82,-22.7152,11.4790894,7.55,-0.807644393,22.4592372,通信设备,2025/4/24
204,2265,建设工业,0.25,4354574448,2.317222486,47.0901,259953069.5,-10.7,-18.7974,3.506874565,7.45,0.185007441,16.18052079,汽车零部件,2025/4/24
205,2246,北化股份,-0.05,1947048230,-9.826426549,66.9998,-28305884.47,-150.99,122.4514,5.153135895,-0.99,0.144569564,19.30538687,化学制品,2025/4/24
206,2211,宏达新材,-0.0903,347536199.1,47.99191292,14.205,-39042575.83,-32.97,-540.6925,0.056007013,-89.25,-0.046927558,6.642929007,化学制品,2025/4/24
207,2169,智光电气,-0.4233,2595915897,-5.054057709,6.9726,-326458062.9,-108.05,-264.2047,3.444680489,-11.31,0.141025281,12.92192613,电网设备,2025/4/24
208,2116,中国海诚,0.73,6821450241,2.544443321,61.545,335354059.8,8.06,66.5202,5.467256691,13.88,0.594730787,15.26902808,工程咨询服务,2025/4/24
209,2109,兴化股份,-0.2976,4131421668,11.89498546,5.0475,-379851079.3,7.84,-40.7201,3.527184943,-8,0.44484538,3.280565615,化学原料,2025/4/24
210,2023,海特高新,0.0957,1319486906,25.25522144,39.1529,70882524.96,51.34,-39.362,5.774339291,1.66,0.54967595,32.1302249,航天航空,2025/4/24
211,2016,世荣兆业,0.0462,981090191.4,-36.62725479,47.213,37414806.21,-81.54,480.4606,5.912599979,0.78,-0.536513152,33.94249805,房地产开发,2025/4/24
212,1360,南矿集团,0.29,777281535.4,-15.3958502,-6.4046,59132077.92,-38.82,-140.2285,6.8048518,4.29,0.23438771,32.88547302,专用设备,2025/4/24
213,1306,夏厦精密,1,665512421.5,26.09432149,16.7745,62075260.49,-13.47,16.1071,21.29575145,4.71,0.291231384,22.1878689,通用设备,2025/4/24
214,1296,长江材料,0.81,1046105280,3.821815594,34.1849,121235231.5,-10.73,25.2597,11.31253901,7.05,1.192009691,24.68007787,非金属材料,2025/4/24
215,1260,坤泰股份,0.42,599377017.9,22.20330959,-11.4518,48292365.21,0.84,-59.5089,6.910427761,6.14,0.576298231,26.58993841,汽车零部件,2025/4/24
216,1223,欧克科技,0.5142,434474178.4,30.74689907,3.2338,34287899.21,-69.91,-280.0642,27.98968891,1.84,-0.585547175,31.64230616,专用设备,2025/4/24
217,1212,中旗新材,0.26,532306969.2,-22.8810238,-2.1589,30511471.55,-61.59,-151.0876,12.9591362,1.82,1.235009446,16.94242211,装修装饰,2025/4/24
218,1209,洪兴股份,0.62,1775011435,11.18043779,55.6875,80274325.46,-7.88,-8.2901,9.833554647,6.31,0.982434215,33.15739301,纺织服装,2025/4/24
219,950,重药控股,0.16,80561531747,2.760524011,4.798,282993622.9,-54.69,-117.053,6.554372673,2.5,-0.108053916,7.433539726,医药商业,2025/4/24
220,937,冀中能源,0.342,18731475150,-23.00934457,-13.2021,1208301746,-75.56,-102.7627,5.926763542,5.56,0.704928187,33.30420422,煤炭行业,2025/4/24
221,928,中钢国际,0.5822,17646686042,-33.09834732,42.9316,835235119.4,9.69,-11.6117,5.809913662,10.31,1.048577891,14.49833931,工程咨询服务,2025/4/24
222,925,众合科技,0.04,2023793642,-12.95498486,86.7035,24360284.86,-57.67,7626.6583,5.028857185,0.81,0.29968573,33.3049738,交运设备,2025/4/24
223,906,浙商中拓,0.45,2.01901E+11,-0.572973733,12.8808,368855101.9,-45.99,-79.5647,6.658391835,6.81,-1.196620796,1.124803807,物流行业,2025/4/24
224,893,亚钾国际,1.0403,3547988671,-8.96985068,35.7587,950465904.1,-23.05,74.1533,13.02583913,8.15,1.360422116,49.47175231,化肥行业,2025/4/24
225,852,石化机械,0.1029,8036797787,-4.301184069,36.1132,96875788.73,5.35,-34.2518,3.239385488,3.19,-0.408734375,16.4331675,专用设备,2025/4/24
226,848,承德露露,0.64,3287292242,11.25868904,114.8866,666239411.2,4.41,96.8368,3.267153234,20.55,0.598928254,40.94245682,食品饮料,2025/4/24
227,796,凯撒旅业,-0.066,653349730.7,12.24577946,-21.8573,-103040412.7,-116.96,-6459.2902,0.46616031,-12.06,-0.110435838,22.71269103,旅游酒店,2025/4/24
228,779,甘咨询,0.4953,1977119125,-17.24436132,29.1048,230224357.9,-9.51,-7.3879,8.243099371,6.13,0.299051923,40.20233906,工程咨询服务,2025/4/24
229,758,中色股份,0.2043,8917892058,-4.737374872,-1.1276,402313183.3,12.03,198.4557,2.84365051,7.37,0.343827686,14.62915881,有色金属,2025/4/24
230,733,振华科技,1.7512,5219282776,-32.99408124,12.9807,970184122.6,-63.83,45.1171,26.61519869,6.69,2.888669082,49.6968875,电子元件,2025/4/24
231,717,中南股份,-0.4967,31175724804,-20.09125273,19.4844,-1203830999,-2555.52,12.135,3.262769239,-14.14,0.538543367,-0.257743975,钢铁行业,2025/4/24
232,703,恒逸石化,0.07,1.25463E+11,-7.847980162,1.9879,233939342.8,-46.28,101.519,6.432358965,0.93,1.635705839,3.659316323,化纤行业,2025/4/24
233,698,沈阳化工,-0.21,5020223381,-4.95408099,15.1408,-168029551.2,63.33,-80.5479,1.681347556,-11.51,-0.032263581,8.44515656,石油行业,2025/4/24
234,681,视觉中国,0.17,811183516.2,3.88736405,-2.886,119146641.4,-18.17,21.4366,5.095800068,3.39,0.214556971,46.80601942,文化传媒,2025/4/24
235,652,泰达股份,0.0773,19065984414,-9.502359693,10.4437,114109814.7,-37.59,-160.6734,3.886980916,2.01,-0.097515694,3.327594022,综合行业,2025/4/24
236,600,建投能源,0.296,23517238270,20.09006071,53.4723,531160092.2,181.59,-7.8486,5.772286031,5.01,2.084235106,15.35007324,电力行业,2025/4/24
237,591,太阳能,0.3132,6039099376,-36.69975359,-17.2578,1225388312,-22.38,-113.735,5.986968074,5.27,0.482452341,45.85566345,电力行业,2025/4/24
238,530,冰山冷热,0.13,4531147209,-5.913573922,-34.7421,110335139.1,123.46,-1.7714,3.71448827,3.57,0.281250898,16.93476194,通用设备,2025/4/24
239,519,中兵红箭,-0.2351,4569178641,-25.29035269,117.6804,-327325955.9,-139.52,-154.9168,7.357865073,-3.19,0.196179975,15.2412647,专用设备,2025/4/24
240,514,渝开发,-0.135,388432709,-70.78705072,-16.1652,-113883500.2,-207.71,-439.8731,4.303298103,-3.09,0.237482908,22.90051119,房地产开发,2025/4/24
241,410,沈阳机床,0.0034,1503850639,0.16312528,94.3229,7060291.79,-79.69,407.0558,0.510064912,0.67,-0.014639121,8.132875586,通用设备,2025/4/24
242,403,派林生物,1.02,2654684639,13.99742774,1.3702,745320757.4,21.76,-6.1,10.83972464,9.65,0.440160646,49.1315027,生物制品,2025/4/24
243,151,中成股份,-0.9057,1226342450,-60.0192024,28.5731,-305544211.5,-16.33,-315.6087,1.096838139,-59.13,-0.045748585,-6.382310183,贸易行业,2025/4/24
244,88,盐田港,0.3,793567994.5,-11.15518299,-12.5696,1349328627,21.74,-8.3152,3.436435995,9.55,0.054308095,24.34409844,航运港口,2025/4/24
245,900932,陆家B股,0.3063,14650978490,33.1189308,234.9292,1508475026,5.31,-8.9992,4.889543201,6.36,0.261332707,44.02921078,房地产开发,2025/4/23
246,874533,恒业微晶,0.66,419576437.1,-6.007020182,,41841034.1,-31.25,,10.54919959,6.48,0.824171918,27.02975448,,2025/4/23
247,874501,富杰德,1.85,474193212,3.994772862,,93508383.42,-1.1,,6.622370732,34.38,1.322234243,36.47224683,,2025/4/23
248,874491,元亨科技,1.38,367599628.5,-11.64512532,,72308485.81,1.63,,5.985325335,25.18,1.4602131,39.03475727,,2025/4/23
249,874468,晨光电机,1.31,826647693.2,16.05242501,,78625980.51,-20.84,,7.381265744,19.21,1.066509538,19.72915147,,2025/4/23
250,874413,中陶股份,0.03,199260157.2,5.468987316,,1873111.3,-62.04,,2.784051044,1.03,0.447524389,31.21323053,,2025/4/23
251,874391,金钛股份,0.65,1559201410,-7.427680953,28.1926,137517998.5,7.28,166.1099,6.004235371,11.57,0.609379012,14.0262774,,2025/4/23
252,874388,德美高科,0.99,118509712.5,16.82369395,,10407449.58,39.56,,10.66222465,9.62,0.706327781,32.10751057,,2025/4/23
253,874379,舒友仪器,2.42,214692625.9,5.974522487,,72614287.84,5.01,,11.89047242,21.65,2.766087379,56.23521144,,2025/4/23
254,874353,海宝股份,0.8,215931814.1,-3.845764294,,40002365.31,-23.63,,2.403168939,30.68,0.588232293,32.3607064,,2025/4/23
255,874315,矩一建管,0.45,58618541.05,-22.82586764,,7961848.13,-60.02,,4.735642435,10.01,-0.498730624,42.44304803,,2025/4/23
256,874288,晶易医药,0.84,549358851.5,13.6068726,,53787875.49,-37.5,,9.263453149,9.61,0.402100617,41.73052091,,2025/4/23
257,874283,鑫诺特材,-0.31,125339003.5,-22.20225411,,-7664838.51,-511.31,,4.153802428,-7.15,0.71600648,19.31678529,,2025/4/23
258,874273,慕林智造,0.38,573921325.7,10.21798646,,32111185.34,88.88,,3.224601491,12.68,-0.409043326,20.40331158,,2025/4/23
259,874261,彤禄答,1.732,1501539026,-20.01402357,,51959787.97,60.4,,10.32337787,18.31,3.601697663,12.14569845,,2025/4/23
260,874257,泰昆蛋白,-0.53,2751713363,-22.78208716,,-80700674.43,-194.25,,1.794474628,-21.25,1.316228527,-0.354304116,,2025/4/23
261,874256,智慧动锂,0.15,264796962.4,-14.66249157,,1619158.28,-68.79,,4.686578923,3.2,0.594102434,9.697558096,,2025/4/23
262,874248,天润控制,0.64,206188633.5,-7.320810561,,28867877.53,-17.04,,3.662406372,18.83,1.289247163,26.44192227,,2025/4/23
263,874245,慧影医疗,-0.58,50231799.16,17.83777226,,-17430436.89,57.48,,1.050157948,-44.5,-0.487389464,71.10876512,,2025/4/23
264,874234,旭泉电机,1.03,91624299.05,8.640120101,,12369998.15,27.77,,8.298726148,12.86,1.380187364,33.14218357,,2025/4/23
265,874196,汉通鑫宇,0.46,141798266.9,2.971983734,,13470198.63,-14.66,,5.449245696,8.4,0.595264547,19.76039813,,2025/4/23
266,874193,信展通,0.23,279908860.2,9.918651389,,12159919.74,-33.99,,9.314640505,2.53,0.664957271,21.32164668,,2025/4/23
267,874152,巨鼎医疗,0.09,657168022.7,-9.916721764,,5077746.77,-87.57,,5.760221442,1.58,1.145480467,30.10894342,,2025/4/23
268,874120,康居人,0.57,321364529.7,-32.01804238,,17013039.97,-66.34,,4.00537666,15.25,2.273210034,27.58349135,,2025/4/23
269,874112,正康新材,1.92,245031964.1,-8.820105093,,38666711.59,9.49,,5.343936635,32.86,0.853762586,30.23124801,,2025/4/23
270,874100,乐能光伏,-1.2,531586713.2,-30.77794815,,-15867300.2,-215.86,,1.333770957,-62.13,0.646723589,4.176673577,,2025/4/23
271,874071,英轩实业,0.91,5978700384,1.480886825,,442581406.1,8.34,,3.263533428,29.6,1.025527835,12.76584872,,2025/4/23
272,874033,金仕达,0.06,122492240.6,-14.16564292,,2022055.7,-85.87,,1.596443755,3.91,0.588477474,18.31845619,,2025/4/23
273,873995,海纳股份,0.17,403379224.7,21.05829416,,17748228.25,-27.35,,4.718846731,3.78,0.102418583,31.27310843,,2025/4/23
274,873970,大友嘉能,0.24,387437226.7,-9.203107244,,23592275.54,-32.51,,3.038910221,8.3,-0.587435056,10.10230532,,2025/4/23
275,873966,诺德电子,0.7627,417557301.4,55.7881488,,23453326.31,15.27,,6.256923307,12.44,0.131499292,18.1181403,,2025/4/23
276,873943,昌发展,0.04,541870708.2,3.253564237,,26444660.19,-42.12,,2.899261281,1.39,0.450059138,35.45692404,,2025/4/23
277,873937,塔罗斯,0.27,229743443.5,3.474613981,,14495201.69,-37.69,,3.645826068,7.71,1.151867526,37.89835507,,2025/4/23
278,873925,皓森精铸,0.21,160032336.6,20.47507395,,11066897.18,45.05,,2.413597806,9.26,0.217430959,22.72178723,,2025/4/23
279,873923,碧之江,0.19,105570303.2,-17.68568761,,5692497.83,-48.62,,2.434463549,7.77,0.389760992,18.54156283,,2025/4/23
280,873919,天演维真,0.62,119356465.4,-32.02481667,,19432485.28,-49.59,,4.449183354,14.01,-0.138204209,58.10347954,,2025/4/23
281,873887,琼派瑞特,-0.36,81673411.32,43.51253217,,-21368497.14,47.79,,0.893394728,-33.89,0.119947903,27.28130325,,2025/4/23
282,873882,八达机电,0.59,128236552.1,1.776531479,,29406240.82,-10.39,,4.444332939,13.19,0.472410728,33.86698962,,2025/4/23
283,873860,格林司通,0.2627,227207394.6,-28.38436195,,20284242.37,-54.92,,3.232035413,8.5,0.112990549,32.89414615,,2025/4/23
284,873850,百翔科技,0.45,166297650.8,-20.16427195,,28346628.51,-17.55,,4.696619594,10.19,0.406159265,39.22686733,,2025/4/23
285,873840,湘江股份,0.4,40785143.56,0.649168937,,5588809.87,-15.17,,2.874694522,14.92,-0.324779774,42.59363318,,2025/4/23
286,873800,天舒科技,0.92,95269928.64,9.597401643,,20374447.98,-17.44,,5.260627588,16.13,0.99782633,44.04550638,,2025/4/23
287,873759,贺祥智能,0.08,184078262.4,-14.16429159,,4651502.77,-51.16,,3.402252556,2.38,1.102122668,27.77741826,,2025/4/23
288,873757,汉和生物,0.7226,813448906.7,19.95804652,,43075852.87,3.26,,3.957753232,19.71,0.72915427,21.7247814,,2025/4/23
289,873730,徐辉设计,-0.53,153986932.7,-16.38028586,,-27706643.6,-341.82,,6.32470978,-8.6,0.350717907,33.33309639,,2025/4/23
290,873713,薪泽奇,0.92,448772948.4,25.5695198,,63504933.57,84.62,,4.164026662,23.78,1.984615056,28.87757527,,2025/4/23
291,873703,广厦环能,1.43,540975730.5,3.165374805,85.5418,154169365.8,22.71,18.2244,10.03668964,15.16,1.272163977,43.85243628,专用设备,2025/4/23
292,873678,亿安智能,0.0264,88117605.69,-10.56262395,,538372.94,-84.4,,1.350382423,1.97,0.288894937,27.95461726,,2025/4/23
293,873647,奥琳斯邦,-0.16,122640140.1,44.46638864,,-1928961.01,76.85,,0.767027994,-21.15,0.938835482,18.84303193,,2025/4/23
294,873644,万佳物业,0.28,96338822.01,-7.08302516,,14032018.44,-24.29,,1.877524918,14.48,0.382380513,32.15531789,,2025/4/23
295,873640,纽科电子,16.45,250173204.4,19.99722651,,82262467.87,22.7,,33.94965845,50.28,15.17104313,48.03474054,,2025/4/23
296,873639,行新科技,0.3,100653576,1.822233806,,21260395.88,9.48,,2.561871805,12.6,0.375710185,38.18404551,,2025/4/23
297,873617,万隆制药,-0.06,232424732.9,-14.58197288,,-4126087.45,94.59,,3.882344988,-1.17,0.511348477,56.59687713,,2025/4/23
298,873615,海瓴科技,0.03,15498458.56,-33.23592819,,303708.31,-78.81,,1.478443608,2.04,0.295102092,27.64014959,,2025/4/23
299,873605,津裕丰,-0.42,10143046.97,3.44673976,,-17781869.29,-112.07,,0.577371238,-53.36,-0.001316528,-30.42641604,,2025/4/23
300,873589,泥腿牧尚,0.09,84569215.6,40.07662108,,5641390.87,208.31,,1.837290062,5.2,0.321888541,18.49006618,,2025/4/23
301,873587,普赛通信,0.19,125082493.9,-15.80920982,,8936782.99,-65.61,,3.401421772,5.73,0.09254056,31.71653779,,2025/4/23
302,873543,信测通信,0.28,77648353.64,2.721992994,,14725091.87,13.18,,1.860773382,15.82,0.399492265,47.98187102,,2025/4/23
303,873533,荣际股份,0.79,140892740.6,59.06695728,,14169185.34,50.3,,2.560271237,36.94,-0.101709558,28.45495036,,2025/4/23
304,873530,佰能盈天,1.05,930109177.1,16.07342706,,63036032.75,11.89,,4.218289855,27.79,-1.350942826,17.66196593,,2025/4/23
305,873482,金田麦,0.5,235788684.4,25.29903238,,11009964.67,143.25,,4.77347549,7.89,0.964347835,34.01034563,,2025/4/23
